LatGauge,LonGauge,GAGEID,FittedSlope,FittedIntercept,Slope,Nov1SM,MeanWinterSM,TheilSenSlope,SpringRunoffVIC,SpringRunoffRatioVIC,AvgWinterTemp,AvgAnnualTemp,PeakSWE,WinterPrecip,SpringPrecip,PeakSWE_PrecipRatio,Apr1SWE,MeanOctSM,MeanNovSM,MeanDOWYPeakSWE,NovTemp,DecTemp,JanTemp,FebTemp,NovSWE,DecSWE,JanSWE,JanSM,TheilSenSlopeSpring,SlopeSpring,VolSMChangeWint,VolSMChangeSp,SM_DOWYPeakSWE,VolSMChangeSpringPSWE,July31SM,SpringRunoffPSWE_VIC,SpringPrecipPSWE,WinterPrecipPSWE,SpringEvapPSWE,SpringBaseflowPSWE,OctPrecip,NovPrecip,DecPrecip,JanPrecip,FebPrecip,MarPrecip,AprPrecip,MayPrecip,JunPrecip,JulPrecip,Dec1SM,Jan1SM,Feb1SM,Mar1SM,Apr1SM,FirstDayBelow0Temp,NumbDaysBelow0Temp,MaxConsDaysBelow0Temp,FirstDayAbove0Temp,SM_0TempDay,SM_PosTempDay,Snowout,Snowmelt,CorrNov1SM_RR,PValue_CorrNov1SMRR,CorrNov1SM_SR,PValue_CorrNov1SMSR,CorrOctSM_RR,PValue_CorrOctSMRR,CorrOctSM_SR,PValue_CorrOctSMSR,CorrNovSM_RR,PValue_CorrNovSMRR,CorrNovSM_SR,PValue_CorrNovSMSR,R2_Nov1SM_SR,R2_Nov1SM_RR,R2_OctSM_SR,R2_OctSM_RR,R2_NovSM_SR,R2_NovSM_RR,PercCluster1,Cluster,Gage,Elev_band,Snowout,MeanDOWYPeakSWE,Snowout_cal_yr,MeanDOWYPeakSWE_CalYr,Snowout_cal_yr_dt,MeanDOWYPeakSWE_CalYr_dt
1,1,11482500_4,4.304698831,366.3414588,NaN,358.3247944,620.1296619,4.09100263,37.20145444,0.017784928,7.385637157,9.559114816,19.36226741,1784.273189,284.5932593,0.010991027,0.324387407,310.5940714,446.3819276,97.7037037,7.085236333,4.5322254,4.791877073,5.932419624,0.012486086,2.020849498,2.623780167,676.3038647,-1.65546652,-1.560225606,276.1136711,-297.7935581,634.4384656,18.89910556,336.6449074,309.1715256,1159.312674,924.7047741,559.4209326,601.7212544,130.8861852,304.1818963,409.1057296,348.3481963,289.0402148,296.960137,159.4386852,80.45818519,35.3893,9.307088889,547.8241433,661.9313289,676.7542907,683.8381104,666.4144056,79.33333333,1.888888889,2.869565217,NaN,NaN,NaN,159,7.563632,-0.049452364,0.722504596,0.081667521,0.557156087,-0.078178886,0.574174758,0.010064037,0.942421591,-0.146286535,0.291187603,0.081441202,0.558252871,0.006669584,0.002445536,0.000101285,0.006111938,0.006632669,0.02139975,27.77777778,1.722222222,11482500,4,159,98,67,6,2000-03-07,2000-01-05
1,1,11482500_5,4.29218867,402.7452109,4.259163826,367.0000881,633.8414193,4.068215231,36.57276963,0.018756382,7.005059147,9.637244523,24.82405556,1653.137359,270.7510778,0.015183879,0.778142593,326.1623211,455.999083,109.0925926,6.85302684,4.195724349,4.478133118,5.709134838,0.132278259,2.372929486,5.580427587,688.4323558,-1.973947344,-1.84638808,299.6113215,-334.446727,666.6114096,-3.060635185,332.1646826,245.1745004,981.5713,954.6510704,567.6853874,523.265533,113.0924852,310.3409778,346.0183593,311.2659111,262.9992148,303.8345852,155.0493704,75.0208963,32.80761111,7.8732,557.8258659,668.0306081,693.120047,704.7760926,692.2698052,79.75,1.925925926,2.913043478,NaN,NaN,NaN,161,4.614425714,-0.049170098,0.724025426,0.072931619,0.600212959,-0.093072839,0.503243729,-0.016710356,0.904538141,-0.153572777,0.267554755,0.066592168,0.632342823,0.005319021,0.002417699,0.000279236,0.008662553,0.004434517,0.023584598,22.22222222,1.777777778,11482500,5,161,109,69,17,2000-03-09,2000-01-17
1,1,11482500_6,3.95676545,349.4157929,3.901963614,340.533138,585.2827949,3.767106035,22.63659414,0.015142883,6.931090841,9.947398212,24.20773611,1262.107352,198.4989105,0.019279376,0.569089815,311.4984125,402.456997,106.3703704,6.727547407,3.945469245,4.248529042,5.597771829,0.165296399,2.417055655,6.978154231,641.6173022,-1.964466341,-1.70634515,282.486137,-319.6050802,623.019275,14.77135525,303.4141948,168.1166216,768.9669198,705.096216,536.4914676,401.2532148,79.59659259,203.8777469,284.2009414,264.2526142,217.1447778,208.6791512,121.6559228,53.10858951,19.15790123,4.576496914,478.1954457,608.0281753,658.2731093,672.4279806,657.234109,78.4,2.259259259,3.230769231,NaN,NaN,NaN,157,2.876708333,-0.005825919,0.966650026,0.100785492,0.46836681,-0.059253494,0.670393221,-0.000174413,0.999001306,-0.089529863,0.519699932,0.109258677,0.431600336,0.010157715,3.39E-05,3.04E-08,0.003510977,0.011937458,0.008015596,25.92592593,1.740740741,11482500,6,157,106,65,14,2000-03-05,2000-01-14
1,1,11482500_7,3.763531015,324.8203641,3.734892224,306.351565,545.3022819,3.574104662,27.04481532,0.01883676,5.478941551,9.35650996,69.7902069,1172.013766,199.3720673,0.0591618,14.70131734,275.8475232,374.0298815,114.3888889,5.485674787,2.495603655,2.845383127,4.36705356,2.043028434,14.42770824,36.31524963,595.1786072,-2.163201822,-1.805301528,285.5797291,-328.7377882,591.9312941,-12.26298973,263.1935059,127.8166409,642.3407811,739.4521818,523.4961285,385.4994436,80.3160404,221.8301195,255.6674747,246.3849158,172.0306498,191.3384916,120.4115993,43.82584848,27.24805051,7.886569024,453.2497983,564.323219,610.6496896,623.956952,615.2001985,86.64705882,9.388888889,5,NaN,NaN,NaN,160,3.412689394,0.012599099,0.927952456,0.080363781,0.563488167,-0.043990357,0.752115774,-0.008831244,0.949464847,0.059146076,0.670956615,0.179131103,0.194958033,0.006458337,0.000158737,7.80E-05,0.001935152,0.032087952,0.003498258,14.81481481,1.851851852,11482500,7,160,114,68,22,2000-03-08,2000-01-22
1,1,11482500_8,3.319342454,321.1581529,3.265933869,308.5903296,521.9498947,3.111096825,22.99868074,0.016472495,5.182069367,9.406569131,94.53362741,1174.254478,169.2232593,0.080563479,21.80280296,276.4942604,364.004106,116.5185185,5.228160321,2.190808865,2.562410179,4.139222449,1.725581062,17.98148221,49.72543926,568.885142,-2.172166387,-1.735121635,262.2994607,-314.8108941,570.8897904,-27.96250778,256.0788963,140.1120341,605.3146704,751.9094333,489.1189285,379.4310674,85.35196296,183.2254222,264.8560926,273.8591,192.3409222,171.3961593,87.38547037,50.73708889,24.60881481,6.491885185,430.3344904,538.4084133,583.4687607,597.9626781,580.7270641,81.86956522,13.03703704,6.18,NaN,NaN,NaN,160,3.935473333,-0.018949848,0.891816398,0.013852306,0.92080789,-0.064885436,0.641112718,-0.051987509,0.70889376,0.016646663,0.904900321,0.064245406,0.644414117,0.000191886,0.000359097,0.002702701,0.00421012,0.004127472,0.000277111,14.81481481,1.851851852,11482500,8,160,117,68,25,2000-03-08,2000-01-24
1,1,11482500_9,2.643306121,376.7350998,2.541200435,359.304587,546.7609991,2.474056276,40.58509074,0.027898242,3.170987381,7.111979799,186.1889444,1230.293241,169.3392407,0.151446972,78.96912778,318.1219705,406.1018723,130.1851852,3.516997037,0.699318459,1.027097073,2.40730455,2.805172099,37.12376738,103.9435909,581.3913673,-2.074937037,-1.768515621,238.6284315,-301.5401074,597.9330185,-29.81503333,296.3929111,146.2799352,494.0910741,914.5293889,416.7861278,417.8366407,107.5499815,158.9139444,280.8561481,288.9974259,226.6242963,164.4940556,79.81924074,58.47009259,24.02405556,7.025851852,460.20845,554.7136741,595.7023148,619.9838796,612.4677333,75.84444444,31.64814815,13.69811321,NaN,NaN,NaN,183,2.578582143,-0.032141379,0.817530063,-0.001085436,0.993784816,-0.092834567,0.504341992,-0.077960199,0.575249491,0.015866699,0.909337003,0.055549657,0.689921407,1.18E-06,0.001033068,0.006077793,0.008618257,0.003085764,0.000251752,12.96296296,1.87037037,11482500,9,183,130,91,38,2000-03-31,2000-02-07
1,1,11523200_14,3.407401992,258.6668316,3.383349917,244.7226926,506.6914154,3.10463251,49.32111481,0.033198625,3.607014889,9.112853608,240.7243,1133.268593,179.3417593,0.20615355,81.24400185,219.4842685,307.0601684,132.1296296,3.87586179,0.431809618,0.667288232,2.476684029,9.506551543,65.10384409,147.9998366,516.6213346,-2.776197031,-2.028564372,333.6221444,-340.114737,578.344837,46.77238148,238.2301,146.3001019,464.1366667,857.2315,543.2526741,346.1039185,60.03644444,208.586,226.9613519,235.1356111,193.4989259,202.8817593,102.5442778,47.595,20.71712963,8.485351852,372.2989574,473.7339148,562.5876352,644.383337,687.6685481,77.89583333,33.62962963,13.90740741,157,492.8887,530.0683,161,6.371183333,0.090870904,0.513439607,0.136061801,0.326581584,0.000864434,0.995050251,0.019261166,0.890049977,0.231369717,0.092306064,0.282617906,0.038392946,0.018512814,0.008257521,0.000370993,7.47E-07,0.079872881,0.053531946,14.81481481,1.851851852,11523200,14,161,132,69,40,2000-03-09,2000-02-09
1,1,11523200_15,2.030685993,264.8668756,2.108711987,252.1945401,421.4333841,1.792502758,137.5409395,0.100387791,1.307476572,7.06035321,467.7036364,1077.247494,166.4217222,0.427242784,378.9737049,225.2811049,292.5220327,160.2777778,1.788352366,-1.679673497,-1.427595042,0.465986075,20.53330599,121.4974708,268.5859452,420.6613929,-1.576894487,-1.589607877,266.7795611,-224.9792099,518.9741012,78.89807469,293.9948914,170.6094401,244.1364815,1005.32037,466.5215235,298.0565648,67.36995062,165.2768333,231.2182407,241.5562963,196.9006728,169.7192531,86.66355556,51.04719136,19.96807407,8.742901235,330.3993605,395.2241111,449.2013062,509.7954216,582.1211537,58.09259259,73.11111111,32.88888889,93,327.2134667,329.7459667,230,3.489159477,0.13620179,0.326079409,0.200954094,0.145099262,0.060186507,0.665507267,0.093226879,0.502534367,0.273659956,0.04524929,0.323892379,0.016884277,0.040382548,0.018550928,0.008691251,0.003622416,0.104906273,0.074889772,27.77777778,1.722222222,11523200,15,230,160,138,68,2000-05-17,2000-03-08
1,1,11523200_16,1.08159407,322.7379474,1.261185984,308.570637,413.6292129,0.864380697,186.2285222,0.143641406,0.11678619,5.86454646,631.517463,1008.387833,165.6853333,0.614946617,530.9079111,282.7828703,337.4652348,169.7592593,0.571889198,-2.890417921,-2.683685125,-0.744473456,23.89405691,149.9606458,325.6785201,404.6989023,-1.852986875,-0.791267925,173.8931278,-109.149913,482.4637648,195.8691574,373.3138519,211.3234926,202.2012037,970.4392222,423.0801093,307.6931963,68.14335185,136.2452222,222.8632037,213.2706852,192.2333889,170.2718148,85.675,49.33709259,21.31301852,9.360222222,360.189113,395.3427259,416.8749333,459.601787,575.2007315,52.2037037,97.72222222,46.48148148,103,360.9184,383.5989,222,5.826456818,0.138944008,0.316340817,0.20602393,0.135013207,0.049615752,0.721624764,0.076220617,0.583831316,0.242726214,0.076980296,0.303931803,0.025462031,0.04244586,0.019305437,0.005809582,0.002461723,0.092374541,0.058916015,66.66666667,1.333333333,11523200,16,222,170,130,78,2000-05-09,2000-03-17
1,1,11523200_17,0.87673266,331.9014186,1.059538226,313.3091676,404.3406009,0.68054249,227.1027593,0.170147797,-0.530956991,5.123739055,722.4979324,1035.218157,166.8021574,0.675041054,633.600087,290.2241654,343.3214185,172.462963,-0.024887253,-3.405579898,-3.277650538,-1.554028625,38.82112383,188.8150073,379.1814622,398.4906375,-0.556065824,-0.299128755,149.4182602,-43.78156667,462.7274278,238.0443944,418.9458611,243.0500676,172.536787,1026.889028,377.8726796,319.2233731,65.61230556,165.5203241,221.8879722,228.6134444,179.8875093,168.0547315,88.30356481,48.14712037,21.90563889,8.445833333,364.5391639,391.0881509,408.4628685,438.6685102,532.9024102,48.53703704,114.3333333,58.57407407,125,308.82955,371.98095,234,6.23735614,0.17774727,0.198486702,0.218075475,0.113158186,0.113348698,0.414451811,0.095426734,0.492460198,0.285059056,0.036680956,0.316880654,0.01956331,0.047556913,0.031594092,0.009106261,0.012847927,0.100413349,0.081258665,83.33333333,1.166666667,11523200,17,234,172,142,80,2000-05-21,2000-03-20
1,1,11523200_18,1.343697303,339.3141206,1.509572811,322.3542019,449.7997618,1.112675287,176.9068278,0.133123307,0.4743005,6.198365577,595.7324648,1036.110685,161.5475185,0.563943144,478.7487352,295.2017145,357.67411,165.9259259,0.988981914,-2.418862843,-2.285982079,-0.44482614,25.56696105,147.9943533,319.9548326,440.7050907,-1.920434777,-1.054297515,203.134363,-147.2837278,525.4885648,159.8974944,378.204837,207.6042759,207.9477222,988.4656852,428.0970074,314.6902593,69.47014815,159.7894815,218.533963,230.5370556,185.1447593,167.1457963,86.5062963,45.20992593,21.28668519,8.544611111,386.6586333,427.4014222,456.940563,507.0963074,626.0212944,53.38888889,89.5,40.25925926,103,387.8416,411.2006,221,5.357,0.133033974,0.337562301,0.204143097,0.138691733,0.061286329,0.659765451,0.093146405,0.50290489,0.257236347,0.060408784,0.320996689,0.017950143,0.041674404,0.017698038,0.008676253,0.003756014,0.103038874,0.066170538,53.7037037,1.462962963,11523200,18,221,166,129,74,2000-05-08,2000-03-13
1,1,11523200_19,0.389520071,375.8123594,0.506814637,361.6204074,406.5659345,0.223231657,239.390737,0.199220057,-1.723486202,3.765933639,785.7866056,950.1567037,149.7223704,0.795758206,733.3303463,346.3130552,380.225632,185.8888889,-1.370261481,-4.736612306,-4.66214098,-2.912613971,49.23108389,206.7027931,397.5025654,406.8345023,1.400269156,0.91080226,77.91969815,97.96161852,439.5401056,323.8066685,537.5017241,243.3200056,117.4202037,978.8467593,318.4271148,244.4416407,60.85181481,148.1240556,208.688,210.3016111,165.7732222,151.5988148,76.52557407,43.362,21.823,8.011796296,391.1594722,404.8130278,409.8144481,418.4471167,459.9618019,40.57407407,138.8518519,88.27777778,126,334.1954,349.3562,237,8.362405172,0.182791273,0.185840746,0.164888301,0.23345693,0.129517641,0.350600048,0.065771271,0.636554762,0.261895758,0.055743065,0.252288549,0.065702092,0.027188152,0.033412649,0.00432586,0.016774819,0.063649512,0.068589388,100,1,11523200,19,237,186,145,94,2000-05-24,2000-04-02
1,1,11528700_10,3.049442089,211.8350475,2.958794454,200.8405641,414.4573548,2.811743729,27.49716993,0.021793041,4.27814837,9.402551702,149.5668034,1024.850891,139.0881612,0.144944354,61.57744564,173.9587852,250.6500873,128.8703704,4.502860541,1.176496272,1.561015876,3.398977269,3.790857284,37.89038058,93.87287714,444.6590247,-2.542617349,-1.883412845,277.881149,-323.6305001,478.7217131,-21.94498845,155.091213,93.59784303,425.5096786,748.4962375,495.7933193,305.4946192,70.47108497,163.6600153,230.539744,213.1239096,178.7267767,165.7990991,78.00069717,39.10559913,17.47723747,4.504627451,307.1323438,412.0185946,470.1658042,509.2753328,514.7149263,77.69047619,21.90740741,10.03773585,NaN,NaN,NaN,162,2.865503361,0.000737871,0.995774947,0.027251787,0.844915939,-0.132350537,0.340072348,-0.123140511,0.375023125,0.165747475,0.230996148,0.197125953,0.153078616,0.00074266,5.44E-07,0.015163585,0.017516665,0.038858641,0.027472225,12.96296296,1.87037037,11528700,10,162,129,70,37,2000-03-10,2000-02-05
1,1,11528700_11,2.711863423,211.6909882,2.655062525,203.5385495,400.3358919,2.4718332,53.23565965,0.042234005,3.45627817,8.713391959,224.347546,1003.157792,135.8614293,0.220384648,123.5353324,178.8634886,247.5089268,136.037037,3.751266805,0.400751017,0.754926163,2.586431176,6.495500253,57.73667944,139.2533691,418.705075,-2.505699649,-1.829754072,268.1818416,-303.8236441,471.7203911,-13.34796639,167.896747,116.0494481,364.7625045,783.7065533,468.9335794,304.5873767,63.6873165,151.3399955,229.3178855,208.9212138,177.6569029,169.7743479,77.55242368,37.14941526,16.89239618,4.267194164,295.1369925,388.520124,445.2429322,494.9522839,520.2502409,74.33333333,33.7962963,14.57407407,NaN,NaN,NaN,209,0.614910774,0.020953804,0.880455422,0.064785021,0.641630222,-0.1167237,0.400600656,-0.102613752,0.460294277,0.198543403,0.150087162,0.212634211,0.122664257,0.004197099,0.000439062,0.010529582,0.013624422,0.045213308,0.039419483,11.11111111,1.888888889,11528700,11,209,136,117,44,2000-04-26,2000-02-13
1,1,11528700_12,2.39544887,245.5602675,2.456383434,218.2143962,418.8123411,2.111955643,95.52125979,0.062454535,2.694339232,8.048689884,351.5922821,1216.405228,156.842164,0.283537449,219.3693324,189.136869,268.6578072,146.5,3.058401662,-0.229995669,0.065813292,1.871866222,10.46054184,88.19718249,208.1899206,432.9890477,-2.783899324,-2.002819099,270.8875712,-309.7805722,489.1019673,-24.36464405,179.3213951,179.215503,379.6929563,1004.615333,455.4898902,400.4704776,72.11389947,177.3180225,279.5664709,242.9358175,215.5739974,225.8397341,90.77494048,45.14361905,17.32178704,3.60181746,320.3846631,408.6215351,453.3493406,506.3486189,548.6474515,69.96,45.81481481,20.2037037,156,445.5985786,483.4143643,216,0.793068033,0.027091895,0.845814737,0.068413795,0.623037643,-0.082224059,0.554463347,-0.079662999,0.566905618,0.207031906,0.133072183,0.216511855,0.11583023,0.004680447,0.000733971,0.006346193,0.006760796,0.046877383,0.04286221,9.259259259,1.907407407,11528700,12,216,147,124,55,2000-05-03,2000-02-23
1,1,11528700_13,2.007528383,243.4056306,2.093607735,217.3498985,395.4083016,1.720201273,138.2940489,0.092197205,1.917529483,7.442069296,466.39881,1197.03623,151.081837,0.380361989,332.1015763,187.3632841,262.8285645,153.9074074,2.302506691,-0.999145675,-0.717202282,1.103299983,15.14397122,116.7006811,259.4591348,399.3232959,-2.877151112,-1.887519229,244.793957,-278.680327,462.1438556,5.040842963,183.4635285,205.7810737,323.6340074,1032.725878,437.8067181,420.139143,73.38933333,169.0021704,282.3829852,214.7504481,222.8292296,231.8760185,78.31302593,49.19575556,19.91275556,3.6603,307.0476896,381.2937656,416.2330848,472.4567656,547.616337,66.53703704,60.85185185,24.61111111,157,424.17614,459.30362,200,1.316525455,0.097721595,0.482064095,0.13255223,0.339330388,-0.00983216,0.943746041,-0.022084242,0.874057035,0.25557838,0.062142888,0.251954634,0.066072285,0.017570094,0.00954951,0.000487714,9.67E-05,0.063481138,0.065320308,14.81481481,1.851851852,11528700,13,200,154,108,62,2000-04-17,2000-03-01
1,1,11528700_14,1.954423094,321.4572746,2.11722988,278.870716,463.2545403,1.67432747,303.2096568,0.149387657,1.650075451,7.082373504,727.8574667,1704.63016,211.3160926,0.422118127,626.1381556,242.9179275,335.6106175,163.9074074,2.018099877,-1.243230167,-0.944472521,0.846464601,27.9856144,177.33809,400.6774361,473.4315803,-2.44720443,-1.999227463,268.9807383,-278.7868068,547.8514543,-21.04018704,269.0646475,375.5858136,335.1592654,1587.063142,392.7096105,559.2610086,91.79403086,236.5106358,391.0290864,357.673321,311.9092593,311.3052901,114.5389074,67.68538889,24.08864198,5.003154321,387.8504765,456.3906827,487.6312438,532.8569636,581.537708,63.18518519,66.22222222,26,158,515.7074,536.1531667,252,3.137749778,0.074191036,0.593916295,0.130012863,0.348745365,-0.015580445,0.910966003,-0.031332441,0.822046827,0.193489576,0.160954019,0.250577361,0.067616856,0.016903345,0.00550431,0.000981722,0.00024275,0.062789014,0.037438216,7.407407407,1.925925926,11528700,14,252,164,160,72,2000-06-08,2000-03-11
1,1,11528700_15,1.776434559,299.9412416,1.890745354,273.1593333,434.2552903,1.519034517,349.6506481,0.184666454,0.986670727,6.34463709,830.0878944,1545.634667,213.7695185,0.523895403,724.8559926,245.2279988,318.3853701,172.1481481,1.294307346,-1.956428793,-1.636687037,0.148425201,23.59193562,173.7807479,416.2705625,436.8278389,-2.503853027,-1.906099461,257.7933778,-249.5883019,530.9527111,15.32051111,281.3644093,384.8064315,245.6891852,1516.319481,366.0849463,573.2624389,70.58555556,188.905037,331.0457593,361.0158148,296.3128519,292.7390556,127.6945,59.97133333,20.97972222,5.123962963,358.1258741,416.1456019,456.1301167,502.6072833,577.9108389,55.77777778,80.59259259,33.35185185,93,386.7135,386.5669,223,5.730126667,0.097283563,0.484039462,0.147543449,0.287016529,0.015857013,0.909392118,0.002397815,0.986270685,0.179176848,0.194842155,0.224241636,0.103078438,0.021769069,0.009464092,5.75E-06,0.000251445,0.050284311,0.032104343,20.37037037,1.796296296,11528700,15,223,172,131,80,2000-05-10,2000-03-20
1,1,11532500_10,2.822953971,468.9160873,3.059162793,401.5519744,653.2184332,2.534281819,164.4924048,0.075270492,2.850241294,6.311902826,359.1339781,1826.73617,279.395063,0.194011517,236.2357715,345.5126817,485.320814,142.7037037,3.323368654,0.754342652,0.979713931,2.112404683,12.35809215,89.42504251,211.5628978,693.467588,-2.093631559,-1.860060287,311.1361,-290.1171748,712.6880744,-27.5528663,422.5708996,316.4706881,608.4553519,1507.423026,382.3547833,555.3346944,146.5689,314.8485444,417.0839926,408.0182963,260.9596444,273.1922741,154.3547222,71.10674444,44.13287407,9.800722222,573.6516578,671.9398707,703.7871089,726.428983,741.6197985,75.69767442,32.37037037,13.75925926,92,550.04324,556.85268,261,7.15871381,-0.071117637,0.609333384,0.004210934,0.975891613,-0.16641574,0.229094565,-0.144254067,0.298015667,0.026207026,0.850792316,0.102972176,0.45872059,1.77E-05,0.005057718,0.020809236,0.027694198,0.010603269,0.000686808,9.259259259,1.907407407,11532500,10,261,143,169,51,2000-06-17,2000-02-19
1,1,11532500_11,1.844863259,480.7649492,2.195946634,394.1872704,617.6470883,1.56385273,363.8973769,0.147628735,1.530196475,5.873154044,780.5085565,2093.453065,310.9523056,0.369311751,705.7805639,331.7959683,475.8179767,166.4814815,2.030318765,-0.726654211,-0.470240233,0.896310966,44.04883253,226.1997168,463.0818677,644.5791639,-1.379977375,-1.492782039,290.4390407,-205.1971889,684.6263111,23.78425556,479.4291222,421.1642472,422.600463,1991.439731,335.1093991,613.2174204,185.9223519,356.4938333,489.0827778,439.8183333,307.0319722,308.628537,155.5740463,93.45228704,48.35494444,13.57102778,552.2254685,630.5633611,653.0343935,680.9336574,714.4575704,63.90566038,59.74074074,24.98148148,103,514.23695,538.5563,273,8.01716,-0.05818652,0.675997317,0.052863128,0.704213316,-0.121148922,0.38285467,-0.107423509,0.43942261,0.08622875,0.535271547,0.233567385,0.089168267,0.00279451,0.003385671,0.01153981,0.014677061,0.054553723,0.007435397,12.96296296,1.87037037,11532500,11,273,166,181,74,2000-06-29,2000-03-14
1,1,11532500_12,1.458099497,490.7487185,1.804693145,421.1910745,600.1359822,1.214778632,405.0297847,0.187461402,0.94763634,4.801390437,707.2564741,1713.858259,365.7725463,0.402221495,593.1180009,362.0981675,489.0355724,165.5555556,1.502216065,-1.20876586,-0.98848523,0.302800782,36.17575485,215.1753313,422.3514456,617.137075,-1.878922866,-1.457954522,231.0532144,-197.7456685,652.2442889,23.85148935,454.4986204,462.6940005,457.7169676,1630.710634,292.4977644,600.2082185,157.9480556,299.6132685,435.5651574,322.0524583,212.4242963,277.3615509,218.846875,96.7535463,41.5764537,8.595671296,545.4797514,608.5548532,624.5379347,648.6061963,695.1854769,60.22641509,72.75925926,29.77777778,126,433.4627,505.83965,260,10.57978584,-0.107788467,0.437860739,-0.007987554,0.954287303,-0.198215938,0.150774383,-0.170780904,0.21693927,0.002992974,0.982863409,0.121928328,0.379778288,6.38E-05,0.011618354,0.029166117,0.039289558,0.014866517,8.96E-06,24.07407407,1.759259259,11532500,12,260,166,168,74,2000-06-16,2000-03-13
1,1,11532500_4,4.016934403,415.0517517,NaN,433.9546142,740.6430585,3.848828064,53.48335802,0.02262646,8.11905932,9.279057069,26.47610309,2080.49521,311.0605926,0.012156284,0.318138889,385.5428303,532.2332566,94.16666667,7.530014774,5.429542314,5.610012843,6.275225311,0.004808765,3.365451095,6.701314755,806.0369618,-1.420577199,-1.223380257,282.2841963,-215.2630179,716.2388105,56.10203395,500.9757926,457.9878506,1388.331204,1029.884673,487.3984315,669.7987759,144.4935926,354.5159259,482.0152346,414.6299877,325.7930309,353.4798765,171.5810062,90.08759877,40.54630864,8.845679012,644.822792,786.6987537,812.3179642,818.1104494,807.348308,82.6,2.555555556,4.526315789,NaN,NaN,NaN,172,7.241684314,-0.055317619,0.691151666,0.041432025,0.766111033,-0.073410277,0.597816379,-0.016173418,0.907591955,-0.288621416,0.034296333,-0.07789938,0.575548546,0.001716613,0.003060039,0.000261579,0.005389069,0.006068313,0.083302322,29.62962963,1.703703704,11532500,4,172,94,80,2,2000-03-20,2000-01-02
1,1,11532500_5,4.608543554,470.3604228,#NAME?,447.8126796,750.3868343,4.43301064,47.5098321,0.020973271,7.078884872,8.749717265,42.46579074,1981.350593,285.5080062,0.020027562,4.297894444,398.1855971,541.4848018,106.8703704,6.84176356,4.710249383,4.89794769,5.588058328,0.050119527,6.981913441,15.20349962,817.3247109,-1.699424016,-1.500130994,326.1682796,-271.1851778,773.9809593,11.68363951,502.7957815,368.2848204,1153.890401,1143.202327,445.4545315,634.9718185,145.5711049,330.935821,460.2316605,416.3612346,302.8849321,320.3414259,150.8706358,76.03017901,48.92749383,9.679697531,649.8316457,793.7645093,825.1204796,829.195042,820.0288833,87.66666667,4.111111111,4.88,156,801.3618667,798.1674333,186,5.3508,0.03153588,0.820910362,0.158203133,0.25322073,-0.057872519,0.677649894,0.027212785,0.845135162,-0.185576263,0.179111463,0.053702871,0.699734832,0.025028231,0.000994512,0.000740536,0.003349228,0.002883998,0.034438549,18.51851852,1.814814815,11532500,5,186,107,94,15,2000-04-03,2000-01-14
1,1,11532500_6,4.317347105,546.3520476,4.395257706,504.8145843,786.4399055,4.148264054,57.39381204,0.02571799,6.58966196,8.752327604,57.38638056,1927.31175,279.5157778,0.028099861,12.73723519,455.1685628,592.8432853,116.4074074,6.63070037,4.467435245,4.662399014,5.400197137,0.321055185,10.90278826,25.60955869,848.72494,-1.87569365,-1.707050585,328.413362,-302.3780769,833.2279463,-17.87357407,530.8498694,348.6895843,1021.376046,1214.053435,428.0483648,588.2760407,144.0366944,314.6238889,450.5158704,406.0085556,297.8161204,308.8470093,161.4164167,68.30939815,39.93439815,9.855564815,694.1370657,827.3140315,856.3770685,859.5205954,850.4056963,77.71428571,5.018518519,5.444444444,86,704.2717,725.71915,210,3.700226852,0.068848444,0.620825919,0.190811459,0.166941274,-0.089273538,0.520900862,0.011033068,0.936888309,-0.106887864,0.441720566,0.102496224,0.460810926,0.036409013,0.004740108,0.000121729,0.007969765,0.010505476,0.011425015,12.96296296,1.87037037,11532500,6,210,116,118,24,2000-04-27,2000-01-24
1,1,11532500_7,4.41916619,495.2850445,4.450729146,456.1157677,739.3540464,4.228170985,75.25438642,0.033865669,5.477945296,7.962538113,91.36703774,1855.660641,316.3340511,0.046974335,25.94641221,404.7578135,544.9909785,117,5.552875118,3.224132863,3.455452728,4.336343947,1.356609705,17.97726244,46.64902652,798.9741914,-1.887761575,-1.722240486,331.8575311,-303.0194431,787.9732989,-11.01999555,484.9538557,340.8973966,1001.557311,1194.002001,440.7023119,601.3367464,148.3478316,319.5091958,419.7379189,383.413351,284.7186446,293.4640194,183.187478,80.05279277,43.69715873,9.396621693,647.1718078,774.2249489,808.8231497,816.7024925,809.8320015,88.92857143,8.203703704,6.228571429,86,656.1701143,678.7174524,219,3.650625538,0.046438473,0.738797068,0.153242594,0.268597163,-0.081971746,0.555683366,-0.006290595,0.963991714,-0.070691681,0.611483668,0.104465301,0.452196539,0.023483292,0.002156532,3.96E-05,0.006719367,0.010912999,0.004997314,14.81481481,1.851851852,11532500,7,219,117,127,25,2000-05-06,2000-01-25
